8.300000000000000000e+01,6.200000000000000000e+01,7.100000000000000000e+01,1.640000000000000000e+02,1.520000000000000000e+02,1.120000000000000000e+02,1.720000000000000000e+02,3.083000000000000000e+03,7.660000000000000000e+02
1.010000000000000000e+02,9.500000000000000000e+01,1.070000000000000000e+02,2.440000000000000000e+02,2.290000000000000000e+02,2.721000000000000000e+03,7.080000000000000000e+02,4.920000000000000000e+02,6.660000000000000000e+02
1.080000000000000000e+02,8.200000000000000000e+01,8.100000000000000000e+01,1.390000000000000000e+02,1.960000000000000000e+02,3.860000000000000000e+02,3.460000000000000000e+02,4.570000000000000000e+02,2.228000000000000000e+03
2.550000000000000000e+02,2.580000000000000000e+02,3.010000000000000000e+02,4.050000000000000000e+02,4.950000000000000000e+02,3.960000000000000000e+02,9.060000000000000000e+02,1.167000000000000000e+03,7.781000000000000000e+03
2.110000000000000000e+02,1.840000000000000000e+02,1.880000000000000000e+02,4.720000000000000000e+02,5.520000000000000000e+02,4.610000000000000000e+02,9.360000000000000000e+02,1.701000000000000000e+03,3.051000000000000000e+03
1.740000000000000000e+02,1.980000000000000000e+02,1.820000000000000000e+02,7.240000000000000000e+02,6.880000000000000000e+02,8.180000000000000000e+02,1.032000000000000000e+03,8.960000000000000000e+02,3.033000000000000000e+03
7.100000000000000000e+01,1.110000000000000000e+02,1.010000000000000000e+02,1.480000000000000000e+02,3.000000000000000000e+02,2.190000000000000000e+02,6.670000000000000000e+02,4.210000000000000000e+02,9.630000000000000000e+02
7.500000000000000000e+01,8.100000000000000000e+01,4.800000000000000000e+01,2.390000000000000000e+02,2.450000000000000000e+02,1.740000000000000000e+02,3.720000000000000000e+02,3.520000000000000000e+02,3.680000000000000000e+02
2.400000000000000000e+01,2.400000000000000000e+01,3.400000000000000000e+01,2.000000000000000000e+01,2.600000000000000000e+01,2.200000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+01
1.010000000000000000e+02,4.880000000000000000e+02,1.680000000000000000e+02,9.200000000000000000e+01,9.200000000000000000e+01,1.290000000000000000e+02,1.120000000000000000e+02,1.040000000000000000e+02,6.370000000000000000e+02
1.110000000000000000e+02,3.280000000000000000e+02,1.730000000000000000e+02,1.340000000000000000e+02,1.850000000000000000e+02,7.740000000000000000e+02,1.270000000000000000e+02,2.040000000000000000e+02,1.489000000000000000e+03
3.140000000000000000e+02,2.140000000000000000e+02,1.490000000000000000e+02,1.770000000000000000e+02,1.990000000000000000e+02,4.970000000000000000e+02,1.320000000000000000e+02,2.250000000000000000e+02,6.740000000000000000e+02
2.730000000000000000e+02,8.360000000000000000e+02,4.800000000000000000e+02,3.350000000000000000e+02,2.280000000000000000e+02,3.930000000000000000e+02,2.160000000000000000e+02,1.790000000000000000e+02,6.140000000000000000e+02
2.360000000000000000e+02,4.700000000000000000e+02,2.980000000000000000e+02,2.490000000000000000e+02,1.950000000000000000e+02,2.300000000000000000e+02,2.390000000000000000e+02,2.160000000000000000e+02,2.120000000000000000e+02
2.800000000000000000e+02,2.740000000000000000e+02,4.440000000000000000e+02,1.770000000000000000e+02,1.960000000000000000e+02,2.400000000000000000e+02,2.480000000000000000e+02,2.400000000000000000e+02,2.150000000000000000e+02
1.420000000000000000e+02,9.000000000000000000e+01,1.560000000000000000e+02,1.810000000000000000e+02,1.770000000000000000e+02,1.720000000000000000e+02,8.900000000000000000e+01,1.250000000000000000e+02,1.800000000000000000e+02
8.700000000000000000e+01,7.600000000000000000e+01,1.100000000000000000e+02,7.600000000000000000e+01,9.900000000000000000e+01,6.400000000000000000e+01,1.350000000000000000e+02,9.900000000000000000e+01,1.110000000000000000e+02
7.646000000000000000e+03,8.272000000000000000e+03,7.704000000000000000e+03,8.351000000000000000e+03,8.164000000000000000e+03,8.426000000000000000e+03,9.229000000000000000e+03,1.278500000000000000e+04,9.291000000000000000e+03
1.307500000000000000e+04,1.231200000000000000e+04,1.312500000000000000e+04,1.166100000000000000e+04,1.280800000000000000e+04,1.201400000000000000e+04,1.444900000000000000e+04,2.257700000000000000e+04,1.372200000000000000e+04
2.949100000000000000e+04,2.741800000000000000e+04,2.786000000000000000e+04,3.013800000000000000e+04,2.949200000000000000e+04,3.252000000000000000e+04,5.228200000000000000e+04,3.557300000000000000e+04,4.084400000000000000e+04
7.993300000000000000e+04,7.926200000000000000e+04,7.737000000000000000e+04,9.025700000000000000e+04,8.211500000000000000e+04,8.767500000000000000e+04,1.936060000000000000e+05,1.903390000000000000e+05,8.646200000000000000e+04
3.470840000000000000e+05,3.492790000000000000e+05,3.670890000000000000e+05,3.369080000000000000e+05,3.546750000000000000e+05,3.536170000000000000e+05,3.093270000000000000e+05,7.857300000000000000e+05,4.584660000000000000e+05
4.705800000000000000e+04,5.112900000000000000e+04,4.360100000000000000e+04,4.079700000000000000e+04,4.149600000000000000e+04,5.953400000000000000e+04,3.896900000000000000e+04,3.899800000000000000e+04,6.141600000000000000e+04
3.929200000000000000e+04,3.724800000000000000e+04,4.183100000000000000e+04,3.651400000000000000e+04,3.760900000000000000e+04,3.638100000000000000e+04,3.035200000000000000e+04,3.330600000000000000e+04,3.771200000000000000e+04
2.089400000000000000e+04,2.307100000000000000e+04,2.232300000000000000e+04,2.055000000000000000e+04,1.984800000000000000e+04,2.137100000000000000e+04,1.920900000000000000e+04,1.989700000000000000e+04,2.291400000000000000e+04
3.075500000000000000e+04,3.377300000000000000e+04,3.044000000000000000e+04,2.842800000000000000e+04,3.223300000000000000e+04,2.848200000000000000e+04,2.267600000000000000e+04,3.101000000000000000e+04,2.675800000000000000e+04
6.140000000000000000e+02,5.870000000000000000e+02,5.600000000000000000e+02,6.840000000000000000e+02,6.810000000000000000e+02,7.580000000000000000e+02,7.690000000000000000e+02,4.772000000000000000e+03,1.725700000000000000e+04
8.040000000000000000e+02,7.570000000000000000e+02,7.360000000000000000e+02,9.540000000000000000e+02,8.490000000000000000e+02,8.310000000000000000e+02,1.323000000000000000e+03,3.629000000000000000e+03,2.129900000000000000e+04
1.703000000000000000e+03,1.740000000000000000e+03,1.736000000000000000e+03,1.799000000000000000e+03,1.903000000000000000e+03,1.733000000000000000e+03,2.081000000000000000e+03,2.451900000000000000e+04,1.557600000000000000e+04
2.713000000000000000e+03,2.747000000000000000e+03,2.890000000000000000e+03,2.920000000000000000e+03,2.908000000000000000e+03,2.983000000000000000e+03,3.340000000000000000e+03,6.914800000000000000e+04,7.687000000000000000e+03
1.633000000000000000e+03,1.741000000000000000e+03,1.710000000000000000e+03,1.854000000000000000e+03,1.839000000000000000e+03,1.706000000000000000e+03,4.240000000000000000e+03,1.726600000000000000e+04,2.626200000000000000e+04
2.380000000000000000e+02,2.210000000000000000e+02,2.460000000000000000e+02,3.240000000000000000e+02,3.340000000000000000e+02,3.240000000000000000e+02,1.677000000000000000e+03,1.978000000000000000e+03,6.340000000000000000e+02
1.990000000000000000e+02,2.050000000000000000e+02,1.860000000000000000e+02,2.450000000000000000e+02,2.660000000000000000e+02,3.500000000000000000e+02,1.228000000000000000e+03,5.420000000000000000e+02,1.219000000000000000e+03
7.700000000000000000e+01,5.500000000000000000e+01,7.200000000000000000e+01,1.620000000000000000e+02,1.010000000000000000e+02,1.430000000000000000e+02,3.370000000000000000e+02,9.800000000000000000e+01,3.760000000000000000e+02
7.000000000000000000e+01,7.000000000000000000e+01,5.900000000000000000e+01,1.500000000000000000e+02,1.010000000000000000e+02,1.190000000000000000e+02,2.430000000000000000e+02,4.910000000000000000e+02,1.420000000000000000e+02
7.100000000000000000e+02,7.250000000000000000e+02,6.750000000000000000e+02,9.680000000000000000e+02,1.343000000000000000e+03,1.209000000000000000e+03,1.224000000000000000e+03,1.435000000000000000e+03,3.542000000000000000e+04
5.970000000000000000e+02,5.900000000000000000e+02,5.910000000000000000e+02,7.960000000000000000e+02,7.080000000000000000e+02,8.410000000000000000e+02,1.015000000000000000e+03,1.030000000000000000e+03,2.669500000000000000e+04
6.100000000000000000e+02,6.370000000000000000e+02,6.610000000000000000e+02,7.520000000000000000e+02,7.410000000000000000e+02,8.210000000000000000e+02,1.134000000000000000e+03,1.566000000000000000e+03,2.189700000000000000e+04
4.550000000000000000e+02,4.530000000000000000e+02,4.560000000000000000e+02,5.610000000000000000e+02,6.230000000000000000e+02,5.450000000000000000e+02,1.774000000000000000e+03,1.372000000000000000e+03,1.504900000000000000e+04
2.010000000000000000e+02,1.930000000000000000e+02,1.770000000000000000e+02,3.070000000000000000e+02,3.940000000000000000e+02,3.600000000000000000e+02,1.495000000000000000e+03,6.550000000000000000e+02,3.747000000000000000e+03
5.300000000000000000e+01,5.800000000000000000e+01,4.700000000000000000e+01,1.270000000000000000e+02,2.120000000000000000e+02,1.430000000000000000e+02,2.170000000000000000e+02,4.940000000000000000e+02,3.540000000000000000e+02
3.700000000000000000e+01,3.400000000000000000e+01,3.600000000000000000e+01,1.120000000000000000e+02,9.300000000000000000e+01,7.000000000000000000e+01,2.620000000000000000e+02,3.060000000000000000e+02,1.280000000000000000e+02
1.800000000000000000e+01,1.800000000000000000e+01,2.200000000000000000e+01,6.400000000000000000e+01,2.600000000000000000e+01,2.900000000000000000e+01,6.400000000000000000e+01,7.400000000000000000e+01,1.800000000000000000e+02
3.100000000000000000e+01,3.500000000000000000e+01,2.300000000000000000e+01,7.100000000000000000e+01,1.120000000000000000e+02,9.100000000000000000e+01,1.260000000000000000e+02,1.910000000000000000e+02,1.720000000000000000e+02
7.240000000000000000e+03,3.450000000000000000e+02,1.143000000000000000e+03,3.630000000000000000e+02,2.290000000000000000e+02,5.210000000000000000e+02,5.460000000000000000e+02,4.320000000000000000e+02,5.900000000000000000e+02
5.020000000000000000e+02,5.690000000000000000e+02,4.894000000000000000e+03,2.310000000000000000e+02,2.620000000000000000e+02,2.530000000000000000e+02,2.520000000000000000e+02,2.090000000000000000e+02,2.470000000000000000e+02
4.340000000000000000e+02,1.152000000000000000e+03,3.872000000000000000e+03,3.270000000000000000e+02,2.490000000000000000e+02,3.830000000000000000e+02,2.670000000000000000e+02,3.850000000000000000e+02,4.790000000000000000e+02
2.240000000000000000e+02,1.155000000000000000e+03,2.200000000000000000e+02,1.390000000000000000e+02,1.220000000000000000e+02,2.360000000000000000e+02,1.500000000000000000e+02,1.460000000000000000e+02,1.210000000000000000e+02
4.350000000000000000e+02,2.900000000000000000e+02,2.420000000000000000e+02,1.190000000000000000e+02,1.700000000000000000e+02,1.490000000000000000e+02,2.850000000000000000e+02,1.670000000000000000e+02,1.850000000000000000e+02
6.800000000000000000e+01,6.200000000000000000e+01,8.200000000000000000e+01,9.200000000000000000e+01,1.060000000000000000e+02,8.600000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,8.000000000000000000e+01
6.200000000000000000e+01,7.400000000000000000e+01,4.200000000000000000e+01,9.500000000000000000e+01,9.200000000000000000e+01,7.100000000000000000e+01,1.150000000000000000e+02,3.900000000000000000e+01,5.500000000000000000e+01
2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.600000000000000000e+01,1.900000000000000000e+01,3.100000000000000000e+01,4.400000000000000000e+01,2.500000000000000000e+01,1.800000000000000000e+01
3.500000000000000000e+01,4.900000000000000000e+01,2.900000000000000000e+01,6.100000000000000000e+01,5.600000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+01,5.600000000000000000e+01,4.200000000000000000e+01
1.100400000000000000e+04,1.075300000000000000e+04,1.000400000000000000e+04,1.033300000000000000e+04,1.227700000000000000e+04,1.068600000000000000e+04,1.224600000000000000e+04,1.428700000000000000e+04,2.193400000000000000e+04
1.398200000000000000e+04,1.288000000000000000e+04,1.279300000000000000e+04,1.178400000000000000e+04,1.081400000000000000e+04,1.156300000000000000e+04,1.529500000000000000e+04,1.333200000000000000e+04,1.702700000000000000e+04
3.239300000000000000e+04,3.291900000000000000e+04,3.242600000000000000e+04,3.621200000000000000e+04,3.400800000000000000e+04,3.494100000000000000e+04,6.264000000000000000e+04,3.600900000000000000e+04,3.760100000000000000e+04
7.991100000000000000e+04,7.864200000000000000e+04,8.116300000000000000e+04,1.009440000000000000e+05,8.802600000000000000e+04,8.319700000000000000e+04,1.528370000000000000e+05,3.125200000000000000e+05,8.442000000000000000e+04
5.324880000000000000e+05,6.134000000000000000e+05,8.071970000000000000e+05,4.315680000000000000e+05,4.842360000000000000e+05,4.874190000000000000e+05,4.004190000000000000e+05,5.624600000000000000e+05,6.373880000000000000e+05
2.999600000000000000e+04,2.943500000000000000e+04,2.919700000000000000e+04,2.707200000000000000e+04,2.457700000000000000e+04,2.965400000000000000e+04,2.461900000000000000e+04,2.485400000000000000e+04,2.812100000000000000e+04
2.527700000000000000e+04,2.887500000000000000e+04,2.849800000000000000e+04,2.650300000000000000e+04,2.639200000000000000e+04,2.614700000000000000e+04,2.373300000000000000e+04,2.403300000000000000e+04,2.155800000000000000e+04
1.100500000000000000e+04,1.227700000000000000e+04,1.105700000000000000e+04,1.193700000000000000e+04,1.013200000000000000e+04,1.144700000000000000e+04,1.087800000000000000e+04,1.072000000000000000e+04,1.451600000000000000e+04
3.254600000000000000e+04,3.185500000000000000e+04,2.872000000000000000e+04,2.807700000000000000e+04,2.464400000000000000e+04,2.641000000000000000e+04,2.447500000000000000e+04,2.025000000000000000e+04,2.971900000000000000e+04
9.300000000000000000e+02,9.310000000000000000e+02,9.580000000000000000e+02,1.067000000000000000e+03,9.630000000000000000e+02,1.053000000000000000e+03,1.653000000000000000e+03,2.572200000000000000e+04,1.530000000000000000e+03
4.660000000000000000e+02,4.290000000000000000e+02,4.550000000000000000e+02,4.720000000000000000e+02,6.110000000000000000e+02,5.200000000000000000e+02,8.300000000000000000e+02,5.349000000000000000e+03,3.310000000000000000e+03
1.474000000000000000e+03,1.450000000000000000e+03,1.404000000000000000e+03,1.404000000000000000e+03,1.639000000000000000e+03,1.363000000000000000e+03,1.434900000000000000e+04,2.112600000000000000e+04,3.208000000000000000e+03
1.399000000000000000e+03,1.391000000000000000e+03,1.352000000000000000e+03,1.487000000000000000e+03,1.402000000000000000e+03,1.449000000000000000e+03,3.107000000000000000e+03,7.509000000000000000e+03,2.078700000000000000e+04
8.030000000000000000e+02,8.560000000000000000e+02,7.970000000000000000e+02,8.920000000000000000e+02,8.630000000000000000e+02,8.650000000000000000e+02,1.588000000000000000e+03,1.334900000000000000e+04,9.720000000000000000e+02
6.500000000000000000e+01,6.400000000000000000e+01,7.300000000000000000e+01,1.100000000000000000e+02,1.280000000000000000e+02,1.110000000000000000e+02,1.720000000000000000e+02,1.090000000000000000e+02,6.270000000000000000e+02
3.300000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+01,1.110000000000000000e+02,6.700000000000000000e+01,2.150000000000000000e+02,1.000000000000000000e+02,1.390000000000000000e+02
3.700000000000000000e+01,2.900000000000000000e+01,3.200000000000000000e+01,6.500000000000000000e+01,8.300000000000000000e+01,6.800000000000000000e+01,6.400000000000000000e+01,1.850000000000000000e+02,1.830000000000000000e+02
7.500000000000000000e+01,5.900000000000000000e+01,8.700000000000000000e+01,1.430000000000000000e+02,1.220000000000000000e+02,1.050000000000000000e+02,2.070000000000000000e+02,3.300000000000000000e+02,4.330000000000000000e+02
1.737000000000000000e+03,1.792000000000000000e+03,1.761000000000000000e+03,2.281000000000000000e+03,3.524000000000000000e+03,2.055600000000000000e+04,2.428000000000000000e+03,2.257000000000000000e+03,6.432600000000000000e+04
4.360000000000000000e+02,4.200000000000000000e+02,4.380000000000000000e+02,7.730000000000000000e+02,3.530000000000000000e+03,1.105000000000000000e+03,1.112000000000000000e+03,8.330000000000000000e+02,1.144300000000000000e+04
6.040000000000000000e+02,6.030000000000000000e+02,6.080000000000000000e+02,7.280000000000000000e+02,1.808700000000000000e+04,7.030000000000000000e+02,6.960000000000000000e+02,1.814000000000000000e+03,8.786000000000000000e+03
1.950000000000000000e+02,1.620000000000000000e+02,1.870000000000000000e+02,2.140000000000000000e+02,3.120000000000000000e+02,3.640000000000000000e+02,8.820000000000000000e+02,5.900000000000000000e+02,5.204000000000000000e+03
1.540000000000000000e+02,1.670000000000000000e+02,1.460000000000000000e+02,1.760000000000000000e+02,5.850000000000000000e+02,2.450000000000000000e+02,3.780000000000000000e+02,3.550000000000000000e+02,2.592000000000000000e+03
1.000000000000000000e+01,2.000000000000000000e+01,1.600000000000000000e+01,2.600000000000000000e+01,2.800000000000000000e+01,4.100000000000000000e+01,1.070000000000000000e+02,5.300000000000000000e+01,5.000000000000000000e+01
8.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,5.900000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,6.400000000000000000e+01,4.700000000000000000e+01,1.900000000000000000e+01
2.000000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+01,5.600000000000000000e+01,5.200000000000000000e+01,6.300000000000000000e+01,3.700000000000000000e+01,6.900000000000000000e+01,5.800000000000000000e+01
3.100000000000000000e+01,3.100000000000000000e+01,2.500000000000000000e+01,8.800000000000000000e+01,5.300000000000000000e+01,2.100000000000000000e+02,8.300000000000000000e+01,1.570000000000000000e+02,2.470000000000000000e+02
1.453200000000000000e+04,1.014000000000000000e+03,1.158000000000000000e+03,4.090000000000000000e+02,4.140000000000000000e+02,4.670000000000000000e+02,3.960000000000000000e+02,4.200000000000000000e+02,4.060000000000000000e+02
2.157000000000000000e+03,2.140000000000000000e+02,5.610000000000000000e+02,1.140000000000000000e+02,1.220000000000000000e+02,1.410000000000000000e+02,1.900000000000000000e+02,1.440000000000000000e+02,1.240000000000000000e+02
1.430000000000000000e+02,8.180000000000000000e+02,1.147000000000000000e+03,1.820000000000000000e+02,8.200000000000000000e+01,1.420000000000000000e+02,9.000000000000000000e+01,9.600000000000000000e+01,1.080000000000000000e+02
1.550000000000000000e+02,6.680000000000000000e+02,1.780000000000000000e+02,4.600000000000000000e+01,5.800000000000000000e+01,4.100000000000000000e+01,6.800000000000000000e+01,5.100000000000000000e+01,8.000000000000000000e+01
2.170000000000000000e+02,6.700000000000000000e+01,8.700000000000000000e+01,4.600000000000000000e+01,4.100000000000000000e+01,3.900000000000000000e+01,2.700000000000000000e+01,3.500000000000000000e+01,3.300000000000000000e+01
9.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01
1.500000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+01,1.800000000000000000e+01,1.500000000000000000e+01,1.800000000000000000e+01
1.100000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+00,1.700000000000000000e+01,8.000000000000000000e+00,1.900000000000000000e+01,1.200000000000000000e+01,9.000000000000000000e+00,7.000000000000000000e+00
2.900000000000000000e+01,3.800000000000000000e+01,3.300000000000000000e+01,3.900000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.000000000000000000e+01,3.900000000000000000e+01,2.800000000000000000e+01
1.159400000000000000e+04,1.151700000000000000e+04,1.208300000000000000e+04,1.341100000000000000e+04,1.399300000000000000e+04,1.542300000000000000e+04,1.869200000000000000e+04,2.948500000000000000e+04,1.284300000000000000e+04
8.438000000000000000e+03,8.349000000000000000e+03,8.645000000000000000e+03,9.228000000000000000e+03,1.064100000000000000e+04,9.169000000000000000e+03,1.206700000000000000e+04,1.917700000000000000e+04,1.106300000000000000e+04
1.982000000000000000e+04,1.954200000000000000e+04,2.070100000000000000e+04,2.117000000000000000e+04,2.162600000000000000e+04,2.272200000000000000e+04,2.620700000000000000e+04,7.557300000000000000e+04,2.410900000000000000e+04
1.026630000000000000e+05,1.032150000000000000e+05,1.032850000000000000e+05,1.119640000000000000e+05,1.051400000000000000e+05,1.041470000000000000e+05,3.750400000000000000e+05,3.396700000000000000e+05,1.035740000000000000e+05
3.051930000000000000e+05,3.044360000000000000e+05,3.045130000000000000e+05,3.048410000000000000e+05,3.052550000000000000e+05,3.107010000000000000e+05,3.053860000000000000e+05,3.055690000000000000e+05,1.232279000000000000e+06
1.098800000000000000e+04,1.077100000000000000e+04,1.101600000000000000e+04,1.076500000000000000e+04,1.091800000000000000e+04,1.158100000000000000e+04,1.142400000000000000e+04,1.112300000000000000e+04,5.671300000000000000e+04
1.630200000000000000e+04,1.502900000000000000e+04,1.530900000000000000e+04,1.463700000000000000e+04,1.469900000000000000e+04,1.460000000000000000e+04,1.431800000000000000e+04,1.432200000000000000e+04,2.523100000000000000e+04
1.290000000000000000e+04,1.124600000000000000e+04,1.290400000000000000e+04,1.122100000000000000e+04,1.169200000000000000e+04,1.323600000000000000e+04,1.097100000000000000e+04,1.047700000000000000e+04,1.315700000000000000e+04
3.407000000000000000e+04,2.891000000000000000e+04,2.762900000000000000e+04,2.472400000000000000e+04,2.599000000000000000e+04,2.361300000000000000e+04,2.271100000000000000e+04,1.955000000000000000e+04,2.211800000000000000e+04
1.260000000000000000e+03,1.249000000000000000e+03,1.185000000000000000e+03,1.281000000000000000e+03,1.336000000000000000e+03,1.276000000000000000e+03,3.797600000000000000e+04,1.924000000000000000e+03,2.539000000000000000e+03
4.840000000000000000e+02,5.040000000000000000e+02,5.220000000000000000e+02,5.640000000000000000e+02,5.630000000000000000e+02,5.260000000000000000e+02,9.793000000000000000e+03,7.660000000000000000e+02,7.130000000000000000e+02
2.450000000000000000e+03,2.510000000000000000e+03,2.372000000000000000e+03,2.503000000000000000e+03,3.051000000000000000e+03,2.633000000000000000e+03,2.941000000000000000e+03,5.540800000000000000e+04,3.045000000000000000e+03
1.348200000000000000e+04,1.369600000000000000e+04,1.342900000000000000e+04,1.367800000000000000e+04,1.433300000000000000e+04,1.363200000000000000e+04,1.424000000000000000e+04,3.661720000000000000e+05,1.554000000000000000e+04
4.234800000000000000e+04,4.220300000000000000e+04,4.267900000000000000e+04,4.257600000000000000e+04,4.200700000000000000e+04,4.243700000000000000e+04,4.273700000000000000e+04,4.285200000000000000e+04,1.197072000000000000e+06
1.032000000000000000e+04,1.038700000000000000e+04,1.012800000000000000e+04,1.030200000000000000e+04,1.040800000000000000e+04,1.041700000000000000e+04,1.038300000000000000e+04,1.030100000000000000e+04,2.570600000000000000e+05
1.581000000000000000e+03,1.550000000000000000e+03,1.551000000000000000e+03,1.592000000000000000e+03,1.707000000000000000e+03,1.663000000000000000e+03,1.724000000000000000e+03,2.027000000000000000e+03,3.143200000000000000e+04
1.860000000000000000e+02,1.700000000000000000e+02,1.900000000000000000e+02,2.340000000000000000e+02,2.090000000000000000e+02,2.150000000000000000e+02,2.280000000000000000e+02,4.100000000000000000e+02,2.006000000000000000e+03
8.600000000000000000e+01,8.400000000000000000e+01,9.200000000000000000e+01,1.380000000000000000e+02,1.910000000000000000e+02,1.790000000000000000e+02,1.650000000000000000e+02,3.510000000000000000e+02,5.980000000000000000e+02
2.196000000000000000e+03,2.191000000000000000e+03,2.138000000000000000e+03,2.378000000000000000e+03,9.200400000000000000e+04,7.911000000000000000e+03,7.306000000000000000e+03,2.600000000000000000e+03,2.375000000000000000e+03
3.130000000000000000e+02,3.030000000000000000e+02,3.150000000000000000e+02,4.420000000000000000e+02,5.600000000000000000e+02,4.060000000000000000e+02,8.657000000000000000e+03,4.430000000000000000e+02,4.230000000000000000e+02
2.324000000000000000e+03,2.454000000000000000e+03,2.400000000000000000e+03,2.988000000000000000e+03,2.872000000000000000e+03,2.630000000000000000e+03,9.459900000000000000e+04,3.105000000000000000e+03,3.114000000000000000e+03
